Nama File =file1.dat
Time Sampling =0.0005
1145  0.5725 0.820000
1146  0.5730 0.840000
1147  0.5735 0.860000
1148  0.5740 0.880000
1149  0.5745 0.900000
1150  0.5750 0.920000
1151  0.5755 0.940000
1152  0.5760 0.960000
1153  0.5765 1.000000
1154  0.5770 1.020000
1155  0.5775 1.040000
1156  0.5780 1.040000
1157  0.5785 1.100000
1158  0.5790 1.100000
1159  0.5795 1.160000
1160  0.5800 1.160000
1161  0.5805 1.200000
1162  0.5810 1.220000
1163  0.5815 1.240000
1164  0.5820 1.260000
1165  0.5825 1.300000
1166  0.5830 1.320000
1167  0.5835 1.360000
1168  0.5840 1.380000
1169  0.5845 1.400000
1170  0.5850 1.440000
1171  0.5855 1.460000
1172  0.5860 1.480000
1173  0.5865 1.520000
1174  0.5870 1.520000
1175  0.5875 1.560000
1176  0.5880 1.580000
1177  0.5885 1.600000
1178  0.5890 1.640000
1179  0.5895 1.660000
1180  0.5900 1.680000
1181  0.5905 1.720000
1182  0.5910 1.740000
1183  0.5915 1.780000
1184  0.5920 1.800000
1185  0.5925 1.840000
1186  0.5930 1.860000
1187  0.5935 1.900000
1188  0.5940 1.940000
1189  0.5945 1.940000
1190  0.5950 1.980000
1191  0.5955 2.000000
1192  0.5960 2.020000
1193  0.5965 2.080000
1194  0.5970 2.100000
1195  0.5975 2.120000
1196  0.5980 2.140000
1197  0.5985 2.180000
1198  0.5990 2.220000
1199  0.5995 2.240000
1200  0.6000 2.280000
1201  0.6005 2.300000
1202  0.6010 2.340000
1203  0.6015 2.380000
1204  0.6020 2.400000
1205  0.6025 2.420000
1206  0.6030 2.460000
1207  0.6035 2.480000
1208  0.6040 2.480000
1209  0.6045 2.540000
1210  0.6050 0.300000
1211  0.6055 2.580000
1212  0.6060 2.600000
1213  0.6065 2.640000
1214  0.6070 2.660000
1215  0.6075 2.700000
1216  0.6080 2.720000
1217  0.6085 2.720000
1218  0.6090 2.780000
1219  0.6095 2.760000
1220  0.6100 2.820000
1221  0.6105 2.840000
1222  0.6110 2.860000
1223  0.6115 2.900000
1224  0.6120 2.900000
1225  0.6125 2.940000
1226  0.6130 2.980000
1227  0.6135 3.000000
1228  0.6140 3.020000
1229  0.6145 3.060000
1230  0.6150 3.060000
1231  0.6155 3.100000
1232  0.6160 3.100000
1233  0.6165 3.140000
1234  0.6170 3.160000
1235  0.6175 3.180000
1236  0.6180 3.220000
1237  0.6185 3.220000
1238  0.6190 3.260000
1239  0.6195 3.280000
1240  0.6200 3.300000
1241  0.6205 3.300000
1242  0.6210 3.320000
1243  0.6215 3.360000
1244  0.6220 3.380000
1245  0.6225 3.380000
1246  0.6230 3.420000
1247  0.6235 3.440000
1248  0.6240 3.440000
1249  0.6245 3.480000
1250  0.6250 3.480000
1251  0.6255 3.500000
1252  0.6260 3.500000
1253  0.6265 3.540000
1254  0.6270 3.540000
1255  0.6275 3.560000
1256  0.6280 3.600000
1257  0.6285 3.560000
1258  0.6290 3.600000
1259  0.6295 3.620000
1260  0.6300 3.640000
1261  0.6305 3.660000
1262  0.6310 3.660000
1263  0.6315 3.660000
1264  0.6320 3.700000
1265  0.6325 3.700000
1266  0.6330 3.700000
1267  0.6335 3.720000
1268  0.6340 3.740000
1269  0.6345 3.740000
1270  0.6350 3.760000
1271  0.6355 3.760000
1272  0.6360 3.760000
1273  0.6365 3.780000
1274  0.6370 3.780000
1275  0.6375 3.780000
1276  0.6380 3.800000
1277  0.6385 3.800000
1278  0.6390 3.800000
1279  0.6395 3.820000
1280  0.6400 3.820000
1281  0.6405 3.820000
1282  0.6410 3.820000
1283  0.6415 3.820000
1284  0.6420 3.840000
1285  0.6425 3.840000
1286  0.6430 3.860000
1287  0.6435 3.860000
1288  0.6440 3.860000
1289  0.6445 3.880000
1290  0.6450 3.860000
1291  0.6455 3.840000
1292  0.6460 3.860000
1293  0.6465 3.840000
1294  0.6470 3.840000
1295  0.6475 3.860000
1296  0.6480 3.840000
1297  0.6485 3.840000
1298  0.6490 3.820000
1299  0.6495 3.820000
1300  0.6500 3.820000
1301  0.6505 3.800000
1302  0.6510 3.800000
1303  0.6515 3.800000
1304  0.6520 3.800000
1305  0.6525 3.780000
1306  0.6530 3.780000
1307  0.6535 3.780000
1308  0.6540 3.760000
1309  0.6545 3.760000
1310  0.6550 3.760000
1311  0.6555 3.740000
1312  0.6560 3.720000
1313  0.6565 3.720000
1314  0.6570 3.720000
1315  0.6575 3.700000
1316  0.6580 3.680000
1317  0.6585 3.680000
1318  0.6590 3.640000
1319  0.6595 3.640000
1320  0.6600 3.640000
1321  0.6605 3.620000
1322  0.6610 3.600000
1323  0.6615 3.600000
1324  0.6620 3.560000
1325  0.6625 3.560000
1326  0.6630 3.540000
1327  0.6635 3.520000
1328  0.6640 3.500000
1329  0.6645 3.500000
1330  0.6650 3.500000
1331  0.6655 3.460000
1332  0.6660 3.440000
1333  0.6665 3.420000
1334  0.6670 3.400000
1335  0.6675 3.380000
1336  0.6680 3.360000
1337  0.6685 3.340000
1338  0.6690 3.320000
1339  0.6695 3.280000
1340  0.6700 3.280000
1341  0.6705 3.260000
1342  0.6710 3.220000
1343  0.6715 3.220000
1344  0.6720 3.180000
1345  0.6725 3.180000
1346  0.6730 3.160000
1347  0.6735 3.120000
1348  0.6740 3.100000
1349  0.6745 3.080000
1350  0.6750 3.060000
1351  0.6755 3.040000
1352  0.6760 3.000000
1353  0.6765 3.000000
1354  0.6770 2.940000
1355  0.6775 2.920000
1356  0.6780 2.900000
1357  0.6785 2.880000
1358  0.6790 2.840000
1359  0.6795 2.820000
1360  0.6800 2.800000
1361  0.6805 2.780000
1362  0.6810 2.740000
1363  0.6815 2.740000
1364  0.6820 2.700000
1365  0.6825 2.660000
1366  0.6830 2.640000
1367  0.6835 2.620000
1368  0.6840 2.580000
1369  0.6845 2.540000
1370  0.6850 2.520000
1371  0.6855 2.520000
1372  0.6860 2.460000
1373  0.6865 2.440000
1374  0.6870 2.400000
1375  0.6875 2.380000
1376  0.6880 2.360000
1377  0.6885 2.320000
1378  0.6890 2.300000
1379  0.6895 2.280000
1380  0.6900 2.240000
1381  0.6905 2.200000
1382  0.6910 2.180000
1383  0.6915 2.160000
1384  0.6920 2.120000
1385  0.6925 2.100000
1386  0.6930 2.080000
1387  0.6935 2.040000
1388  0.6940 2.000000
1389  0.6945 1.980000
1390  0.6950 1.940000
1391  0.6955 1.900000
1392  0.6960 1.900000
1393  0.6965 1.860000
1394  0.6970 1.820000
1395  0.6975 1.800000
1396  0.6980 1.780000
1397  0.6985 1.740000
1398  0.6990 1.720000
1399  0.6995 1.700000
1400  0.7000 1.640000
1401  0.7005 1.640000
1402  0.7010 1.620000
1403  0.7015 1.580000
1404  0.7020 1.560000
1405  0.7025 1.520000
1406  0.7030 1.500000
1407  0.7035 1.480000
1408  0.7040 1.420000
1409  0.7045 1.380000
1410  0.7050 1.380000
1411  0.7055 1.340000
1412  0.7060 1.320000
1413  0.7065 1.300000
1414  0.7070 1.280000
1415  0.7075 1.260000
1416  0.7080 1.220000
1417  0.7085 1.200000
1418  0.7090 1.160000
1419  0.7095 1.140000
1420  0.7100 1.120000
1421  0.7105 1.080000
1422  0.7110 1.060000
1423  0.7115 1.060000
1424  0.7120 1.020000
1425  0.7125 1.000000
1426  0.7130 0.980000
1427  0.7135 0.940000
1428  0.7140 0.920000
1429  0.7145 0.880000
1430  0.7150 0.860000
1431  0.7155 0.840000
1432  0.7160 0.840000
1433  0.7165 0.800000
1434  0.7170 0.800000
1435  0.7175 0.780000
1436  0.7180 0.760000
1437  0.7185 0.740000
1438  0.7190 0.720000
1439  0.7195 0.680000
1440  0.7200 0.660000
1441  0.7205 0.660000
1442  0.7210 0.640000
1443  0.7215 0.620000
1444  0.7220 0.600000
1445  0.7225 0.600000
1446  0.7230 0.580000
1447  0.7235 0.540000
1448  0.7240 0.520000
1449  0.7245 0.520000
1450  0.7250 0.500000
1451  0.7255 0.460000
1452  0.7260 0.480000
1453  0.7265 0.460000
1454  0.7270 0.460000
1455  0.7275 0.440000
1456  0.7280 0.420000
1457  0.7285 0.400000
1458  0.7290 0.400000
1459  0.7295 0.400000
1460  0.7300 0.380000
1461  0.7305 0.360000
1462  0.7310 0.360000
1463  0.7315 0.340000
1464  0.7320 0.340000
1465  0.7325 0.320000
1466  0.7330 0.300000
1467  0.7335 0.300000
1468  0.7340 0.280000
1469  0.7345 0.300000
1470  0.7350 0.280000
1471  0.7355 0.280000
1472  0.7360 0.280000
1473  0.7365 0.280000
1474  0.7370 0.280000
1475  0.7375 0.260000
1476  0.7380 0.280000
1477  0.7385 0.260000
1478  0.7390 0.260000
1479  0.7395 0.260000
1480  0.7400 0.260000
1481  0.7405 0.260000
1482  0.7410 0.240000
1483  0.7415 0.260000
1484  0.7420 0.260000
1485  0.7425 0.240000
1486  0.7430 0.240000
1487  0.7435 0.240000
1488  0.7440 0.240000
1489  0.7445 0.260000
1490  0.7450 0.260000
1491  0.7455 0.280000
1492  0.7460 0.280000
1493  0.7465 0.280000
1494  0.7470 0.300000
1495  0.7475 0.300000
1496  0.7480 0.300000
1497  0.7485 0.300000
1498  0.7490 0.300000
1499  0.7495 0.320000
1500  0.7500 0.320000
1501  0.7505 0.340000
1502  0.7510 0.360000
1503  0.7515 0.360000
1504  0.7520 0.380000
1505  0.7525 0.360000
1506  0.7530 0.400000
1507  0.7535 0.400000
1508  0.7540 0.380000
1509  0.7545 0.420000
1510  0.7550 0.380000
1511  0.7555 0.460000
1512  0.7560 0.480000
1513  0.7565 0.480000
1514  0.7570 0.500000
1515  0.7575 0.500000
1516  0.7580 0.520000
1517  0.7585 0.500000
1518  0.7590 0.560000
1519  0.7595 0.580000
1520  0.7600 0.580000
1521  0.7605 0.600000
1522  0.7610 0.620000
1523  0.7615 0.640000
1524  0.7620 0.660000
1525  0.7625 0.660000
1526  0.7630 0.680000
1527  0.7635 0.700000
1528  0.7640 0.740000
1529  0.7645 0.740000
1530  0.7650 0.760000
1531  0.7655 0.780000
1532  0.7660 0.820000
1533  0.7665 0.840000
1534  0.7670 0.860000
1535  0.7675 0.880000
1536  0.7680 0.900000
1537  0.7685 0.920000
1538  0.7690 0.940000
1539  0.7695 0.960000
1540  0.7700 1.000000
1541  0.7705 1.020000
1542  0.7710 1.040000
1543  0.7715 1.060000
1544  0.7720 1.080000
1545  0.7725 1.120000
1546  0.7730 1.120000
1547  0.7735 1.160000
1548  0.7740 1.200000
1549  0.7745 1.200000
1550  0.7750 1.240000
1551  0.7755 1.300000
1552  0.7760 1.300000
1553  0.7765 1.320000
1554  0.7770 1.340000
1555  0.7775 1.380000
1556  0.7780 1.400000
1557  0.7785 1.440000
1558  0.7790 1.460000
1559  0.7795 1.480000
1560  0.7800 1.520000
1561  0.7805 1.540000
1562  0.7810 1.560000
1563  0.7815 1.580000
1564  0.7820 1.600000
1565  0.7825 1.640000
1566  0.7830 1.620000
1567  0.7835 1.680000
1568  0.7840 1.720000
1569  0.7845 1.760000
1570  0.7850 1.800000
1571  0.7855 1.820000
1572  0.7860 1.840000
1573  0.7865 1.880000
1574  0.7870 1.900000
1575  0.7875 1.920000
1576  0.7880 1.960000
1577  0.7885 1.980000
1578  0.7890 2.020000
1579  0.7895 2.040000
1580  0.7900 2.080000
1581  0.7905 2.100000
1582  0.7910 2.120000
1583  0.7915 2.160000
1584  0.7920 2.180000
1585  0.7925 2.220000
1586  0.7930 2.260000
1587  0.7935 2.280000
1588  0.7940 2.300000
1589  0.7945 2.340000
1590  0.7950 2.360000
1591  0.7955 2.400000
1592  0.7960 2.420000
1593  0.7965 2.460000
1594  0.7970 2.480000
1595  0.7975 2.520000
1596  0.7980 2.540000
1597  0.7985 2.520000
1598  0.7990 2.600000
1599  0.7995 2.600000
1600  0.8000 2.640000
1601  0.8005 2.660000
1602  0.8010 2.700000
1603  0.8015 2.720000
1604  0.8020 2.740000
1605  0.8025 2.760000
1606  0.8030 2.800000
1607  0.8035 2.820000
1608  0.8040 2.840000
1609  0.8045 2.880000
1610  0.8050 2.900000
1611  0.8055 2.920000
1612  0.8060 2.940000
1613  0.8065 2.960000
1614  0.8070 3.000000
1615  0.8075 3.020000
1616  0.8080 3.040000
1617  0.8085 3.080000
1618  0.8090 3.100000
1619  0.8095 3.120000
1620  0.8100 3.140000
1621  0.8105 3.160000
1622  0.8110 3.180000
1623  0.8115 3.200000
1624  0.8120 3.240000
1625  0.8125 3.240000
1626  0.8130 3.280000
1627  0.8135 3.320000
1628  0.8140 3.320000
1629  0.8145 3.360000
1630  0.8150 3.360000
1631  0.8155 3.380000
1632  0.8160 3.400000
1633  0.8165 3.420000
1634  0.8170 3.440000
1635  0.8175 3.460000
1636  0.8180 3.460000
1637  0.8185 3.480000
1638  0.8190 3.500000
1639  0.8195 3.520000
1640  0.8200 3.520000
1641  0.8205 3.540000
1642  0.8210 3.580000
1643  0.8215 3.600000
1644  0.8220 3.600000
1645  0.8225 3.600000
1646  0.8230 3.620000
1647  0.8235 3.640000
1648  0.8240 3.640000
1649  0.8245 3.660000
1650  0.8250 3.680000
1651  0.8255 3.680000
1652  0.8260 3.700000
1653  0.8265 3.720000
1654  0.8270 3.720000
1655  0.8275 3.720000
1656  0.8280 3.740000
1657  0.8285 3.760000
1658  0.8290 3.760000
1659  0.8295 3.760000
1660  0.8300 3.780000
1661  0.8305 3.780000
1662  0.8310 3.800000
1663  0.8315 3.800000
1664  0.8320 3.800000
1665  0.8325 3.820000
1666  0.8330 3.820000
1667  0.8335 3.840000
1668  0.8340 3.820000
1669  0.8345 3.820000
1670  0.8350 3.840000
1671  0.8355 3.840000
1672  0.8360 3.860000
1673  0.8365 3.840000
1674  0.8370 3.820000
1675  0.8375 3.860000
1676  0.8380 3.860000
1677  0.8385 3.880000
1678  0.8390 3.860000
1679  0.8395 3.840000
1680  0.8400 3.860000
1681  0.8405 3.840000
1682  0.8410 3.840000
1683  0.8415 3.840000
1684  0.8420 3.820000
1685  0.8425 0.300000
1686  0.8430 3.820000
1687  0.8435 3.820000
1688  0.8440 3.800000
1689  0.8445 3.800000
1690  0.8450 3.800000
1691  0.8455 3.800000
1692  0.8460 3.780000
1693  0.8465 3.780000
1694  0.8470 3.780000
1695  0.8475 3.760000
1696  0.8480 3.760000
1697  0.8485 3.740000
1698  0.8490 3.740000
1699  0.8495 3.720000
1700  0.8500 3.720000
1701  0.8505 3.720000
1702  0.8510 3.700000
1703  0.8515 3.680000
1704  0.8520 3.660000
1705  0.8525 3.640000
1706  0.8530 3.640000
1707  0.8535 3.620000
1708  0.8540 3.620000
1709  0.8545 3.600000
1710  0.8550 3.600000
1711  0.8555 3.580000
1712  0.8560 3.560000
1713  0.8565 3.540000
1714  0.8570 3.520000
1715  0.8575 3.500000
1716  0.8580 3.500000
1717  0.8585 3.480000
1718  0.8590 3.480000
1719  0.8595 3.440000
1720  0.8600 3.420000
1721  0.8605 3.400000
1722  0.8610 3.380000
1723  0.8615 3.360000
1724  0.8620 3.340000
1725  0.8625 3.300000
1726  0.8630 3.300000
1727  0.8635 3.280000
1728  0.8640 3.260000
1729  0.8645 3.240000
1730  0.8650 3.200000
1731  0.8655 3.180000
1732  0.8660 3.160000
1733  0.8665 3.140000
1734  0.8670 3.120000
1735  0.8675 3.100000
1736  0.8680 3.080000
1737  0.8685 3.060000
1738  0.8690 3.020000
1739  0.8695 3.000000
1740  0.8700 2.980000
1741  0.8705 2.960000
1742  0.8710 2.940000
1743  0.8715 2.880000
1744  0.8720 2.880000
1745  0.8725 2.840000
1746  0.8730 2.820000
1747  0.8735 2.820000
1748  0.8740 2.760000
1749  0.8745 2.760000
1750  0.8750 2.700000
1751  0.8755 2.700000
1752  0.8760 2.660000
1753  0.8765 2.640000
1754  0.8770 2.620000
1755  0.8775 2.560000
1756  0.8780 2.540000
1757  0.8785 2.520000
1758  0.8790 2.480000
1759  0.8795 2.480000
1760  0.8800 2.440000
1761  0.8805 2.400000
1762  0.8810 2.380000
1763  0.8815 2.340000
1764  0.8820 2.320000
1765  0.8825 2.280000
1766  0.8830 2.260000
1767  0.8835 2.240000
1768  0.8840 2.200000
1769  0.8845 2.180000
1770  0.8850 2.160000
1771  0.8855 2.120000
1772  0.8860 2.100000
1773  0.8865 2.060000
1774  0.8870 2.040000
1775  0.8875 2.000000
1776  0.8880 1.960000
1777  0.8885 1.960000
1778  0.8890 1.900000
1779  0.8895 1.880000
1780  0.8900 1.860000
1781  0.8905 1.820000
1782  0.8910 1.800000
1783  0.8915 1.760000
1784  0.8920 1.740000
1785  0.8925 1.720000
1786  0.8930 1.680000
1787  0.8935 1.660000
1788  0.8940 1.620000
1789  0.8945 1.600000
1790  0.8950 1.580000
1791  0.8955 1.540000
1792  0.8960 1.540000
1793  0.8965 1.480000
1794  0.8970 1.480000
1795  0.8975 1.440000
1796  0.8980 1.400000
1797  0.8985 1.380000
1798  0.8990 1.360000
1799  0.8995 1.320000
1800  0.9000 1.300000
1801  0.9005 1.260000
1802  0.9010 1.240000
1803  0.9015 1.220000
1804  0.9020 1.200000
1805  0.9025 1.180000
1806  0.9030 1.120000
1807  0.9035 1.120000
1808  0.9040 1.100000
1809  0.9045 1.060000
1810  0.9050 1.040000
1811  0.9055 1.020000
1812  0.9060 1.000000
1813  0.9065 0.940000
1814  0.9070 0.940000
1815  0.9075 0.920000
1816  0.9080 0.900000
1817  0.9085 0.860000
1818  0.9090 0.860000
1819  0.9095 0.800000
1820  0.9100 0.780000
1821  0.9105 0.780000
1822  0.9110 0.720000
1823  0.9115 0.760000
1824  0.9120 0.740000
1825  0.9125 0.720000
1826  0.9130 0.700000
1827  0.9135 0.680000
1828  0.9140 0.660000
1829  0.9145 0.620000
1830  0.9150 0.620000
1831  0.9155 0.600000
1832  0.9160 0.600000
1833  0.9165 0.580000
1834  0.9170 0.560000
1835  0.9175 0.540000
1836  0.9180 0.520000
1837  0.9185 0.500000
1838  0.9190 0.480000
1839  0.9195 0.460000
1840  0.9200 0.440000
1841  0.9205 0.440000
1842  0.9210 0.440000
1843  0.9215 0.420000
1844  0.9220 0.400000
1845  0.9225 0.400000
1846  0.9230 0.400000
1847  0.9235 0.380000
1848  0.9240 0.360000
1849  0.9245 0.360000
1850  0.9250 0.340000
1851  0.9255 0.340000
1852  0.9260 0.320000
1853  0.9265 0.320000
1854  0.9270 0.320000
1855  0.9275 0.300000
1856  0.9280 0.300000
1857  0.9285 0.280000
1858  0.9290 0.280000
1859  0.9295 0.260000
1860  0.9300 0.260000
1861  0.9305 0.260000
1862  0.9310 0.260000
1863  0.9315 0.260000
1864  0.9320 0.260000
1865  0.9325 0.260000
1866  0.9330 0.260000
1867  0.9335 0.260000
1868  0.9340 0.260000
1869  0.9345 0.260000
1870  0.9350 0.240000
1871  0.9355 0.260000
1872  0.9360 0.260000
1873  0.9365 0.260000
1874  0.9370 0.280000
1875  0.9375 0.260000
1876  0.9380 0.260000
1877  0.9385 0.280000
1878  0.9390 0.280000
1879  0.9395 0.280000
1880  0.9400 0.260000
1881  0.9405 0.280000
1882  0.9410 0.300000
1883  0.9415 0.300000
1884  0.9420 0.320000
1885  0.9425 0.320000
1886  0.9430 0.320000
1887  0.9435 0.340000
1888  0.9440 0.340000
1889  0.9445 0.340000
1890  0.9450 0.340000
1891  0.9455 0.360000
1892  0.9460 0.380000
1893  0.9465 0.400000
1894  0.9470 0.400000
1895  0.9475 0.400000
1896  0.9480 0.420000
1897  0.9485 0.420000
1898  0.9490 0.460000
1899  0.9495 0.480000
1900  0.9500 0.480000
1901  0.9505 0.500000
1902  0.9510 0.520000
1903  0.9515 0.520000
1904  0.9520 0.540000
1905  0.9525 0.560000
1906  0.9530 0.580000
1907  0.9535 0.600000
1908  0.9540 0.620000
1909  0.9545 0.620000
1910  0.9550 0.660000
1911  0.9555 0.660000
1912  0.9560 0.700000
1913  0.9565 0.700000
1914  0.9570 0.700000
1915  0.9575 0.740000
1916  0.9580 0.740000
1917  0.9585 0.800000
1918  0.9590 0.800000
1919  0.9595 0.820000
1920  0.9600 0.840000
1921  0.9605 0.860000
1922  0.9610 0.880000
1923  0.9615 0.900000
1924  0.9620 0.920000
1925  0.9625 0.960000
1926  0.9630 0.980000
1927  0.9635 1.000000
1928  0.9640 1.020000
1929  0.9645 1.040000
1930  0.9650 1.080000
1931  0.9655 1.080000
1932  0.9660 1.120000
1933  0.9665 1.140000
1934  0.9670 1.140000
1935  0.9675 1.200000
1936  0.9680 1.180000
1937  0.9685 1.240000
1938  0.9690 1.240000
1939  0.9695 1.300000
1940  0.9700 1.340000
1941  0.9705 1.360000
1942  0.9710 1.380000
1943  0.9715 1.400000
1944  0.9720 1.420000
1945  0.9725 1.460000
1946  0.9730 1.480000
1947  0.9735 1.520000
1948  0.9740 1.560000
1949  0.9745 1.560000
1950  0.9750 1.620000
1951  0.9755 1.640000
1952  0.9760 1.640000
1953  0.9765 1.680000
1954  0.9770 1.700000
1955  0.9775 1.720000
1956  0.9780 1.760000
1957  0.9785 1.780000
1958  0.9790 1.820000
1959  0.9795 1.860000
1960  0.9800 1.880000
1961  0.9805 1.900000
1962  0.9810 1.920000
1963  0.9815 1.960000
1964  0.9820 1.980000
1965  0.9825 2.020000
1966  0.9830 2.040000
1967  0.9835 2.080000
1968  0.9840 2.100000
1969  0.9845 2.140000
1970  0.9850 2.160000
1971  0.9855 2.200000
1972  0.9860 2.220000
1973  0.9865 2.260000
1974  0.9870 2.280000
1975  0.9875 2.300000
1976  0.9880 2.320000
1977  0.9885 2.340000
1978  0.9890 2.400000
1979  0.9895 2.420000
1980  0.9900 2.460000
1981  0.9905 2.500000
1982  0.9910 2.520000
1983  0.9915 2.540000
1984  0.9920 0.300000
1985  0.9925 2.580000
1986  0.9930 2.620000
1987  0.9935 2.640000
1988  0.9940 2.660000
1989  0.9945 2.700000
1990  0.9950 2.720000
1991  0.9955 2.760000
1992  0.9960 2.780000
1993  0.9965 2.800000
1994  0.9970 2.840000
1995  0.9975 2.860000
1996  0.9980 2.860000
1997  0.9985 2.900000
1998  0.9990 2.920000
1999  0.9995 2.960000
2000  1.0000 2.980000
2001  1.0005 3.000000
2002  1.0010 3.020000
2003  1.0015 3.040000
2004  1.0020 3.080000
2005  1.0025 3.100000
2006  1.0030 3.120000
2007  1.0035 3.140000
2008  1.0040 3.160000
2009  1.0045 3.180000
2010  1.0050 3.200000
2011  1.0055 3.220000
2012  1.0060 3.260000
2013  1.0065 3.280000
2014  1.0070 3.300000
2015  1.0075 3.300000
2016  1.0080 3.340000
2017  1.0085 3.380000
2018  1.0090 3.380000
2019  1.0095 3.400000
2020  1.0100 3.420000
2021  1.0105 3.420000
2022  1.0110 3.460000
2023  1.0115 3.480000
2024  1.0120 3.500000
2025  1.0125 3.500000
2026  1.0130 3.500000
2027  1.0135 3.540000
2028  1.0140 3.540000
2029  1.0145 3.560000
2030  1.0150 3.580000
2031  1.0155 3.600000
2032  1.0160 3.640000
2033  1.0165 3.620000
2034  1.0170 3.640000
2035  1.0175 3.660000
2036  1.0180 3.660000
2037  1.0185 3.680000
2038  1.0190 3.680000
2039  1.0195 3.700000
2040  1.0200 3.720000
2041  1.0205 3.720000
2042  1.0210 3.720000
2043  1.0215 3.740000
2044  1.0220 3.740000
2045  1.0225 3.760000
2046  1.0230 3.760000
2047  1.0235 3.780000
2048  1.0240 0.000000
